video_id,link,title,published_at_utc,published_date_wib,published_time_wib,channel_id,channel_title,channel_subscribers,view_count,like_count,comment_count,is_short
ocKLWVcGDw4,https://www.youtube.com/watch?v=ocKLWVcGDw4,"Mencekam! Pasca Ojol Tewas Dilindas Brimob, Massa Bakar 8 Mobil di Kwitang | NTV MORNING",2025-08-29T01:00:56Z,8/29/2025,8:00:56,UCAMpZJJNQPZ6q7ZYKJV1igQ,Nusantara TV,807000,32888,353,266,FALSE
IXq8X0jbMwM,https://www.youtube.com/watch?v=IXq8X0jbMwM,"Sebuah Rantis Br*mob Di kejar Solidaritas Ojol, Diduga MelindasTemanya, Kamis, 28 Agustus 2025",2025-08-29T01:00:43Z,8/29/2025,8:00:43,UCrIK3VK0paemhhMLv3u67JA,JurnalistikNew,70700,2092,54,0,TRUE
YOhzSfGFu0o,https://www.youtube.com/watch?v=YOhzSfGFu0o,Mobil Rantis Lindas Ojol Dikejar Massa #polisi #brimob #ojol #gojek #shopee #demodpr #demo #fyp,2025-08-29T01:00:39Z,8/29/2025,8:00:39,UCflPsiYf4nana8Rpsyw3dmA,FACT UNIVERSE 789,194,5516,110,6,TRUE
_VN6VBCcAoM,https://www.youtube.com/watch?v=_VN6VBCcAoM,DEMO KEADILAN #demo #ojol #gojek,2025-08-29T01:00:36Z,8/29/2025,8:00:36,UCE6KTEmQm2TFHbrxLV0qdcQ,CINTAKU RACING OFFICIAL,88300,186,4,0,FALSE
8y6fsRRFYX8,https://www.youtube.com/watch?v=8y6fsRRFYX8,nhanh dã man ?? #hieushyn #dcgr #TetTraoMonNgon #Gojek #Gofood,2025-08-29T01:00:08Z,8/29/2025,8:00:08,UCO6jc2cBQ2PXAPfblHr_Vbw,Hi?u Shyn,2530,434,2,0,TRUE
51sH3UjTSnw,https://www.youtube.com/watch?v=51sH3UjTSnw,Kericuhan demo DPR Mobil Brimob Tega Melind4s Gojek #youtubeshorts #news,2025-08-29T00:59:50Z,8/29/2025,7:59:50,UC3K1E6jZSi454atKIb4lXQg,Beritaterhits,747,504,5,2,TRUE
F_wtkAH5mII,https://www.youtube.com/watch?v=F_wtkAH5mII,"Ojol Tertabrak Mobil Brimob, Kapolri Hingga Pihak GoTo Sampaikan Duka Cita | Metro Pagi Primetime",2025-08-29T00:59:13Z,8/29/2025,7:59:13,UCzl0OrB3-ehunyotIQvK77A,METRO TV ,10700000,13484,78,99,FALSE
3Cm_R5HHfSk,https://www.youtube.com/watch?v=3Cm_R5HHfSk,Gojek Berduka atas Kematian Pengemudi Ojol yang Dilindas Rantis Brimob,2025-08-29T00:57:39Z,8/29/2025,7:57:39,UCpe3xgNfL52vIhV5kewEc1Q,TV Tempo,109000,145,4,0,FALSE
bNTxQCmLpWY,https://www.youtube.com/watch?v=bNTxQCmLpWY,ga pandai nyetir atau sengaja? #DPR #BRIMOB #ojol,2025-08-29T00:55:57Z,8/29/2025,7:55:57,UCMnqmubDlsAjuTsMxo-D9AQ,Xplorenesia - Jelajah Indonesia,7730,1206,17,2,TRUE
ufzLF7p1hfQ,https://www.youtube.com/watch?v=ufzLF7p1hfQ,inalillahi drive gojek yang di lindas Brimob ??#beritahariini #shorts #beritaterkini #flyxo,2025-08-29T00:55:54Z,8/29/2025,7:55:54,UCfh_DdmxMY4rojt_ilmtWQA,Sekilas Artis,21,8,1,0,TRUE
0kdkDSrecR4,https://www.youtube.com/watch?v=0kdkDSrecR4,Pernyataan Kapolri Listyo Sigit Insiden Rantis Brimob Tabrak Ojol hingga T3w4s saat Demo DPR,2025-08-29T00:55:21Z,8/29/2025,7:55:21,UCJJ7d4mQzWxQ3sOPH_CVnig,KompasTV Palembang,292000,747,9,18,FALSE
wXpZUmNSfWg,https://www.youtube.com/watch?v=wXpZUmNSfWg,Mobil Brimob Lindas OJOL #trending #beritaterkini #polisi #brimob #ojol #gojek #grab #indriver #dpr,2025-08-29T00:55:21Z,8/29/2025,7:55:21,UC3Hk3XJvH8CHs-qFdGa1zpg,Berita Konoha,1970,1237,6,0,TRUE
OIPFonBvWzE,https://www.youtube.com/watch?v=OIPFonBvWzE,Gila! Detik-Detik Mobil Baracudda Lindas Ojol,2025-08-29T00:55:13Z,8/29/2025,7:55:13,UC9_W40tCNQ3XnRkh4FlzULw,EQUATOR TV,29600,713,8,0,TRUE
gNDFUJy3wIo,https://www.youtube.com/watch?v=gNDFUJy3wIo,aksi mengejar mobil brimob yang melindes ojol #brimob #ojol #kelindes,2025-08-29T00:54:50Z,8/29/2025,7:54:50,UCNGhv9CWtPy4X1PbjxR8YTA,Sporit773,3190,802,15,1,TRUE
icWfVMSM71I,https://www.youtube.com/watch?v=icWfVMSM71I,ribuan ojol datangi markas brimob,2025-08-29T00:53:06Z,8/29/2025,7:53:06,UCb6Be0NfrGTZgiLTZogSG6A,SANI SAMIL,15700,1065,20,0,TRUE
hV71QeqxnaM,https://www.youtube.com/watch?v=hV71QeqxnaM,#beritaviral #hariini #jakarta #brimob #beritaterkini #ojol #grab #gojek #militer,2025-08-29T00:52:43Z,8/29/2025,7:52:43,UCASKsbDSUw1rorN5pxD8BEQ,Himi Viera,1120,661,16,0,TRUE
Ah4olJ4pCYw,https://www.youtube.com/watch?v=Ah4olJ4pCYw,"KAPOLRI MINTA MAAF, 7 OKNUM BRIMOB DITAHAN LINDAS DRIVER OJOL HINGGA MENINGGAL",2025-08-29T00:52:19Z,8/29/2025,7:52:19,UCK6c4qk3hRaa6fMIEZrhiXQ,Tribun Timur,9160000,77258,287,112,TRUE
lWTYCfLCatE,https://www.youtube.com/watch?v=lWTYCfLCatE,"""Aksi Kejar-kejaran: Mobil Brimob vs Linda?s Gojek Bikin #cilacapupdate #jakartaupdatedemi",2025-08-29T00:52:11Z,8/29/2025,7:52:11,UCoDON3OpMJT-AjI__s87vgw,Digdaya Zona R,1880,307,1,0,TRUE
i-laxvHevKY,https://www.youtube.com/watch?v=i-laxvHevKY,Kapolri Listyo sigit minta maaf atas insiden ojol dilindas #trending #ojol #demodpr #fuji,2025-08-29T00:51:31Z,8/29/2025,7:51:31,UCZ_IB_y5PDxgnKfuHCwVY_w,Irfhanz Syah,27100,482,1,2,FALSE
5scKc2QPXv4,https://www.youtube.com/watch?v=5scKc2QPXv4,DETIK2 BARACUDA BRIMOB TABRAK PENDEMO BERSERAGAM OJOL DI PEJOMPONGAN #brimob #demo #ojol,2025-08-29T00:50:34Z,8/29/2025,7:50:34,UCdFaaJn1fb-KaEFatqFgvLw,Rona Banten TV,335,391,1,1,FALSE
C5rOOzIlRYw,https://www.youtube.com/watch?v=C5rOOzIlRYw,"Reaksi Jurnalis, Andromeda Mercury. 29/08 #ojol #demo #brimob #gojek #polisi",2025-08-29T00:50:16Z,8/29/2025,7:50:16,UCHEGLUVl99AH5DCvomOP8dA,Warganet id,259000,18863,668,89,TRUE
IpXrvDPJ0AM,https://www.youtube.com/watch?v=IpXrvDPJ0AM,"#gojek #gojekindonesia #brimob #demodpr #demo28agustus2025, #brimoblindasojol #dpr",2025-08-29T00:48:32Z,8/29/2025,7:48:32,UCNzN2b1mQ36rURYkGPMth-g,ciplukud channel,1110,1975,22,0,FALSE
4CiaDEiRbrk,https://www.youtube.com/watch?v=4CiaDEiRbrk,GoTo Berikan Santunan untuk Keluarga Ojol yang Meninggal Dilindas Rantis | Liputan 6,2025-08-29T00:48:24Z,8/29/2025,7:48:24,UC1QpnGo11epfexw1bIiTHTg,Liputan6,2510000,8651,20,18,FALSE
CmotzxwpT70,https://www.youtube.com/watch?v=CmotzxwpT70,rip ojol #ojol #ojolmeninggal #shotrs #viralvideo #fyp??viral #demodpr #masukberanda,2025-08-29T00:47:09Z,8/29/2025,7:47:09,UCehOlu25kNPX9UPl1M9GD1g,latifah&aurora,9790,1906,33,0,TRUE
gNXRTO_cdSI,https://www.youtube.com/watch?v=gNXRTO_cdSI,Gojek Tewas Viral #shortvideo #shorts #beranda #kabarterbaru #news #update,2025-08-29T00:46:20Z,8/29/2025,7:46:20,UC7SCCn3VEB4ZfbUpjod4XGQ,1 NEWS One News,35,1074,9,0,TRUE
bok_7TjX4lE,https://www.youtube.com/watch?v=bok_7TjX4lE,Ojol di lindas saat demo #demo #demodpr #polisi #brimob #gojek,2025-08-29T00:45:03Z,8/29/2025,7:45:03,UC-hcQwPaZO4IU784ODvKuIA,Deadly animals,234,12620,227,34,TRUE
EiEb6dFq8T4,https://www.youtube.com/watch?v=EiEb6dFq8T4,"Mobil Brimob Lindas Ojol Saat Demo Ricuh, Kapolri Minta Maaf",2025-08-29T00:45:01Z,8/29/2025,7:45:01,UCQchHExZv_IWnJaMxpOYcSw,BERITA VIRAL,560,1530,4,0,TRUE
No6_G8Ene_8,https://www.youtube.com/watch?v=No6_G8Ene_8,APAKAH CUKUP DENGAN MEMINTA MAAF #ojol #beritaterkini,2025-08-29T00:41:43Z,8/29/2025,7:41:43,UCNTTpJUrQiWBZh1dQ2RoP1g,Afthon Khan,2980,956,8,4,TRUE
b29K9GirvAI,https://www.youtube.com/watch?v=b29K9GirvAI,detik"gojek di lindas aparat pas demo tadi malam ??????,2025-08-29T00:41:24Z,8/29/2025,7:41:24,UCdybdEeT3-7VBHY-SarUMPg,NATURE_SECONDS,2,3,0,0,FALSE
iyZ6JsgAuNU,https://www.youtube.com/watch?v=iyZ6JsgAuNU,OJOL Gugur Bunga di Taman Bakti #viral #ojol #polisi #indonesia,2025-08-29T00:39:22Z,8/29/2025,7:39:22,UC_J80xIPEroid9W7X8Q5TsQ,Nur Kholishoh,13,13124,50,1,TRUE
Q1UvIHJQcnc,https://www.youtube.com/watch?v=Q1UvIHJQcnc,#ojol Gojek Korban Meninggal #demo 28 Agustus 2025,2025-08-29T00:36:42Z,8/29/2025,7:36:42,UCJ8lvlMlylxo0cTQmu6oUmw,al bani bani,202,1499,31,3,FALSE
tl5CvKC8gK0,https://www.youtube.com/watch?v=tl5CvKC8gK0,INILAH IDENTITAS ANGGOTA BRIMOB TABRAK OJOL HINGGA MENINGGAL #viral #beritaterkini #ojol,2025-08-29T00:36:32Z,8/29/2025,7:36:32,UCIDLugTzXQD8waRDLslLYfQ,Suaka Suara,4020,12530,31,18,TRUE
XkcMbesesNQ,https://www.youtube.com/watch?v=XkcMbesesNQ,"HEBOH OJOL TEW4S DILIND4S POLISI??VIRALL DI ARAB, MAHASISWA AL-AZHAR M3NGUTUK! KDM PRABOWO MURKA!!",2025-08-29T00:36:11Z,8/29/2025,7:36:11,UC2_H5Spg1MR64bObO292-nQ,hanif farhan,355000,1847,108,67,FALSE
eNPddOvO9EA,https://www.youtube.com/watch?v=eNPddOvO9EA,Pasha ungu bersama istri datang kerumah alm mas affan???? #pashaungu #ojol #beritaterkini #shortvideo,2025-08-29T00:35:04Z,8/29/2025,7:35:04,UC01DlkScvR7f9xdfg633Q4A,Putri Diwa puspitasari,29100,11077,196,14,TRUE
jr3aPI4j0dI,https://www.youtube.com/watch?v=jr3aPI4j0dI,saudara lindas saudara? #prabowosubianto #polisiindonesia #ojol #grab #gojek #shopeefood,2025-08-29T00:33:00Z,8/29/2025,7:33:00,UCpDFYG-5TGuSThNSWfXKvdg,asfa aryan,57700,43,1,0,TRUE
Locj7hNXITY,https://www.youtube.com/watch?v=Locj7hNXITY,Kejadian Ojol Tak Bersalah ?? Mereka Harus Bertanggung Jawab??#ojol #ojolviral #brimob,2025-08-29T00:32:26Z,8/29/2025,7:32:26,UC_v-W1O5omBAnFWqId94zKg,PAKAR IT,226000,8344,202,33,TRUE
0BTbf7UZcDk,https://www.youtube.com/watch?v=0BTbf7UZcDk,"Tangis Keluarga Affan Kurniawan Ojol yang Dilindas Rantis, Terobos Hujan Deras Jemput Jenazah",2025-08-29T00:32:19Z,8/29/2025,7:32:19,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,14900000,18793,132,66,FALSE
yc541CtYya0,https://www.youtube.com/watch?v=yc541CtYya0,hukuman yg adil #prabowosubianto #polisiindonesia #ojol #gojek #grab #shopeefood,2025-08-29T00:31:24Z,8/29/2025,7:31:24,UCpDFYG-5TGuSThNSWfXKvdg,asfa aryan,57700,26,0,0,FALSE
VH_oRYM9Xm0,https://www.youtube.com/watch?v=VH_oRYM9Xm0,"UNJUK RASA BERUJUNG R! CUH, DEMO 28 AGUSTUS 2025",2025-08-29T00:28:20Z,8/29/2025,7:28:20,UCFz8ycT6znqOMYi-jAcyuSA,abdul stories,5610,95,1,0,FALSE
Zo02Dl5KKGk,https://www.youtube.com/watch?v=Zo02Dl5KKGk,"Ojol Terhantam Mobil Rantis, Markas Brimob Dikepung",2025-08-29T00:27:19Z,8/29/2025,7:27:19,UCm2Fz7aL464TC_0uG_yagng,kumparan,2100000,15482,248,48,TRUE
mbbA_36ojfQ,https://www.youtube.com/watch?v=mbbA_36ojfQ,Terekam Mobil Rantis Brimob Tabrak dan Lindas Driver Ojol saat Bubarkan Demo di Jakarta,2025-08-29T00:26:34Z,8/29/2025,7:26:34,UCJpdpj9hNhaYBRGusGv7CjQ,Tribun Jateng,3450000,1800,19,14,FALSE
EcrDz89mR_0,https://www.youtube.com/watch?v=EcrDz89mR_0,"Driver Ojol Affan Tewas Dilindas Rantis Brimob, Kapolri Minta Maaf#shortsviral #breakingnews",2025-08-29T00:26:29Z,8/29/2025,7:26:29,UC6jwffer2Q742f6z6GcNa4w,Kang Iphone,43,230,0,0,TRUE
lTJEYyiRxg4,https://www.youtube.com/watch?v=lTJEYyiRxg4,alfathihah buat almarhum #ojol #gojek #beritadukacita,2025-08-29T00:25:54Z,8/29/2025,7:25:54,UC8vEz7sam02G2yy1Ld2YOpw,Ridwan Hafidz 87,1900,326,6,0,FALSE
m5phhyeXDGM,https://www.youtube.com/watch?v=m5phhyeXDGM,DRIVER GOJEK & GRAB DI TABRAK DILINDAS MOBIL BRIMOB HINGGA MEN*NGAL DUNIA  DI AKSI DEMO DPR ,2025-08-29T00:25:10Z,8/29/2025,7:25:10,UC0xgEULBPhARCKNq3gDZBhw,BUDI SETIAWAN,6940,7899,174,77,FALSE
TO4Jst04hBI,https://www.youtube.com/watch?v=TO4Jst04hBI,"Ricuh Demo DPR, Driver Ojol T*w@s, Mobil Brimob Dikuasai Massa",2025-08-29T00:23:24Z,8/29/2025,7:23:24,UC3yd8dvVGShfzIbY7E-_ocQ,POTRET DUNIA,30800,1090,13,0,TRUE
#NAME?,https://www.youtube.com/watch?v=-nhstYblwaY,Rip gojek #shortvideo #viralvideo #ripgojek #rip #demo #demodpr,2025-08-29T00:22:42Z,8/29/2025,7:22:42,UCUqB2JP2dDp8CNKkhsU64hQ,DKyaqin,282,815,12,2,TRUE
5fhPwzIR3V0,https://www.youtube.com/watch?v=5fhPwzIR3V0,Permintaan Maaf dan Ucapan Duka Cita Kapolri Usai Rantis Brimob Lindas Ojol. #viral,2025-08-29T00:19:45Z,8/29/2025,7:19:45,UCn_lw64AfQvoy2ocWfy5Few,Remy Adriand.,30000,6747,12,6,TRUE
ZtH9YJh03_8,https://www.youtube.com/watch?v=ZtH9YJh03_8,Massa Ojol Geruduk Mako Brimob Usai Rantis Lindas Ojol hingga Tewas,2025-08-29T00:19:33Z,8/29/2025,7:19:33,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,15571,94,65,FALSE
CouZKp5tgEw,https://www.youtube.com/watch?v=CouZKp5tgEw,"Reaksi keras Komika, Gian Luigi. 29/08 #brimob #demo #ojol #gojek #polisi",2025-08-29T00:18:55Z,8/29/2025,7:18:55,UCHEGLUVl99AH5DCvomOP8dA,Warganet id,259000,2545292,38199,4518,TRUE
y8MSDww1P3Y,https://www.youtube.com/watch?v=y8MSDww1P3Y,situasi dini hari di markas Brimob ratusan ojol ngamuk karena brimob tabrak lari ojol#tabrak lari#,2025-08-29T00:18:07Z,8/29/2025,7:18:07,UCqkIIMAwedGXKn8rxENtlGw,Aas wong jowo,80500,75757,936,48,TRUE
fWm74kOUhgs,https://www.youtube.com/watch?v=fWm74kOUhgs,Div Propam Polri Telah Menahan 7 Anggota BRIMOB yang Menewaskan Ojol karena Terlindas Mobil Rantis,2025-08-29T00:17:04Z,8/29/2025,7:17:04,UCg2OZz4G_fXnh9vYAw3mXUg,Radar Banyuwangi,68100,1903,10,1,FALSE
HCZUGV61QwM,https://www.youtube.com/watch?v=HCZUGV61QwM,"Brimob Gilas Ojol, Siapa Bertanggung Jawab?",2025-08-29T00:16:59Z,8/29/2025,7:16:59,UC-pR1Sb3t0Sy-9J4pIXgRDQ,Berita Konoha,854,16522,82,5,TRUE
DaS3HsgT6LQ,https://www.youtube.com/watch?v=DaS3HsgT6LQ,DETIK-DETIK Oknum Brimob DITANGKAP MASSA setelah Tragedi Driver Ojol Tewas Terlindas Mobil Rantis,2025-08-29T00:15:00Z,8/29/2025,7:15:00,UCdygRiDGTM9kjc-7hrrB-7Q,Harian Surya,3430000,339528,,469,FALSE
PLJvXeOfQSc,https://www.youtube.com/watch?v=PLJvXeOfQSc,"Istana Minta Maaf atas Insiden Rantis Brimob Lindas Ojol di Kwitang, Tegaskan Terus Pantau Situasi",2025-08-29T00:14:26Z,8/29/2025,7:14:26,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,14900000,37042,116,382,FALSE
5Z0IQ6JguDw,https://www.youtube.com/watch?v=5Z0IQ6JguDw,Daftar 7 Polisi yang Ditangkap Terkait Rantis Brimob Lindas Ojol hingga Tewas #matalokal,2025-08-29T00:14:21Z,8/29/2025,7:14:21,UCmlyd0F85jjkf5-iKOMG19A,Mata Lokal,46000,8001,7,6,TRUE
N3Rg2z7mZ_g,https://www.youtube.com/watch?v=N3Rg2z7mZ_g,Pramono anung gubernur DKI datangi rumah duka Affan Ojol #pramonoanung #affan #ojol #brimob #demo,2025-08-29T00:13:57Z,8/29/2025,7:13:57,UCZRGCJJhLnDr9uFdDVSkOhg,Michaelfor62,23500,3385,80,6,TRUE
3Jim9EhlFfA,https://www.youtube.com/watch?v=3Jim9EhlFfA,Kapolda Benarkan Tewasnya Pengemudi Ojol karena Dilindas Rantis,2025-08-29T00:11:58Z,8/29/2025,7:11:58,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,11700000,9676,18,32,FALSE
Vajk_xC3A_w,https://www.youtube.com/watch?v=Vajk_xC3A_w,"TANGIS Keluarga Driver Ojol Tewas Dilindas Mobil Rantis Brimob, Teriaki Nama Affan Sampai Pingsan",2025-08-29T00:08:49Z,8/29/2025,7:08:49,UCRXKyOCd51WBY0IumfWZZsQ,TRIBUN BALI,614000,1070,6,6,FALSE
ovfIEtiZBDc,https://www.youtube.com/watch?v=ovfIEtiZBDc,"Buntut Ojol dilindas Rantis Brimob, 7 orang diamankan dan sudah dilakukan pemeriksaan.",2025-08-29T00:08:39Z,8/29/2025,7:08:39,UCQxuGjYmftKTuzrNDhiGNEg,Portaldesa Official,233,492,4,0,FALSE
5SkXgohL3qo,https://www.youtube.com/watch?v=5SkXgohL3qo,Semua berita nyakitin semua ya Allah ?? #ierheutofficial #ojol #gojek,2025-08-29T00:08:23Z,8/29/2025,7:08:23,UCmW9D6PfsP9pvknkB4TzW7Q,Ie Rheut Official,5250,3930,42,0,TRUE
ujpb-9lWX2Y,https://www.youtube.com/watch?v=ujpb-9lWX2Y,semoga Sehat dan aman Selalu Buat abang abang Gojek @ibenmaLLTTFOC #livechallangeiben #challenge,2025-08-29T00:07:45Z,8/29/2025,7:07:45,UCgBUR7Yry0Z2bQcNYfu3Ppw,beefvckk ,31,713,3,0,TRUE
h3fHtI8_o_g,https://www.youtube.com/watch?v=h3fHtI8_o_g,Permintaan Maaf Kapolri dan Kapolda Metro Atas Insiden Rantis Brimob Lindas Ojol hingga Tewas,2025-08-29T00:07:33Z,8/29/2025,7:07:33,UCmlyd0F85jjkf5-iKOMG19A,Mata Lokal,46000,6092,6,0,TRUE
9Jc-3n3AoN0,https://www.youtube.com/watch?v=9Jc-3n3AoN0,"Ojol Tewas Dilindas Mobil Brimob, Goto: Affan Kurniawan Mitra Gojek /",2025-08-29T00:06:52Z,8/29/2025,7:06:52,UCILeC8tRGKPw_f1qBRMBeYg,Bahtiar Toha,225,763,1,0,TRUE
U_iB5_JtOzg,https://www.youtube.com/watch?v=U_iB5_JtOzg,"Permintaan maaf Kapolri, Jenderal Listyo Sigit Prabowo. 29/08 #kapolri #polisi #ojol #demo #brimob",2025-08-29T00:06:27Z,8/29/2025,7:06:27,UCHEGLUVl99AH5DCvomOP8dA,Warganet id,259000,6742,80,45,TRUE
jEzF_fNcdg0,https://www.youtube.com/watch?v=jEzF_fNcdg0,Baim Wong 'Andai Itu Keluarga Saya' Sentilan Keras Usai Ojol Tew4s Dilind4s Rantis #shortsfeed #fyp,2025-08-29T00:05:03Z,8/29/2025,7:05:03,UCLy_sb8knmviZiiO0mEjtpw,Dunia Seleb,118000,10629,40,3,TRUE
E38yhPQiro0,https://www.youtube.com/watch?v=E38yhPQiro0,Denny Sumargo Beri Pesan Belasungkawa Untuk Driver Ojol yang Dilind*s Rantis Brimob #beritaterkini,2025-08-29T00:04:38Z,8/29/2025,7:04:38,UCverQdQfZNipznlULMOJICA,UgayYono,42100,5246,35,0,TRUE
teauRBCGngI,https://www.youtube.com/watch?v=teauRBCGngI,Ojol ditabr4k mobil rantis #shorts,2025-08-29T00:04:09Z,8/29/2025,7:04:09,UCYnwvjgdEYfp-YRFWJEYoBA,MBF English News,63500,5167,22,0,TRUE
LsTQRQc3tgY,https://www.youtube.com/watch?v=LsTQRQc3tgY,mobil Brimob Dikejar Pasukan Ojol,2025-08-29T00:03:58Z,8/29/2025,7:03:58,UC315hxo8X2j7KVKOYCCOBfw,Panduwindu,109000,29380,615,24,TRUE
IMFOPLf-ZUA,https://www.youtube.com/watch?v=IMFOPLf-ZUA,Kadiv Propam: 7 Pelaku Penabrakan Driver Ojol Sudah Diamankan,2025-08-29T00:02:42Z,8/29/2025,7:02:42,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,11700000,21783,292,74,TRUE
lvDQKLtDYCk,https://www.youtube.com/watch?v=lvDQKLtDYCk,MOBIL BRIMOB YANG LlNDAS OJOL DI BAK4R MASSA #demohariini #ojol #dprri,2025-08-29T00:01:01Z,8/29/2025,7:01:01,UCDkpZPI0OBTucQdjvN9zmeQ,Siap55,2020000,2531927,44793,3767,TRUE
Zx2Wh8HanXU,https://www.youtube.com/watch?v=Zx2Wh8HanXU,"KLARIFIKASI BRIMOB soal Mobil Rantis Lindas Ojol hingga Tewas: Itu Sudah Terjadi, Kami Minta Maaf",2025-08-29T00:00:50Z,8/29/2025,7:00:50,UCdygRiDGTM9kjc-7hrrB-7Q,Harian Surya,3430000,48467,,520,FALSE
blwHG-7B4Js,https://www.youtube.com/watch?v=blwHG-7B4Js,GOJEK DRIVER V.1.98.0??#shorts#memes,2025-08-29T00:00:48Z,8/29/2025,7:00:48,UCCi_lN9IG5WpkO6r-hFUosg,Basrune,4210,684,6,4,TRUE
FyhZj7iDRv4,https://www.youtube.com/watch?v=FyhZj7iDRv4,INILAH DRIVER OJOL AFFAN YANG DI TABR4K MOBIL BRIMOB SAAT DEMO DPR #polisi #ojol #brimob #tni #DPR,2025-08-29T00:00:16Z,8/29/2025,7:00:16,UChIW7QQwEM27o7lyJB4UL9A,EON DENILANSA 2,210000,12269,50,4,TRUE
1C6lvnVF0Sw,https://www.youtube.com/watch?v=1C6lvnVF0Sw,"Driver Ojek Online Ditabrak Barakuda Saat Demo, Rekamannya Viral!",2025-08-29T00:00:02Z,8/29/2025,7:00:02,UCI_sPgb9Mmp9ehIwPmLDlWg,Traces Of Conspiracy,583,1184,6,8,TRUE
#NAME?,https://www.youtube.com/watch?v=-KIjtZzJ-kU,YA TUHAN! VIRAL OJOL DI LINDAS MOBIL BRIMOB || RAKYAT GERUDUK MARKAS BRIMOB. DPR TETAP DIAM|| JOKOWI,2025-08-29T00:00:00Z,8/29/2025,7:00:00,UCqx43SPj8qe6yMj1ECMguIg,Vicky Himpong,556000,10194,427,309,FALSE
ocV7mLlSdjE,https://www.youtube.com/watch?v=ocV7mLlSdjE,"Rantis Brimop Lindas Ojol Saat Demo, Kapolri Minta Maaf dan 7 Anggota Brimop Sudah Diamankan",2025-08-28T23:59:26Z,8/29/2025,6:59:26,UCBneRFW50HpT0IKyc_EbFag,Koran Kaltara,1240,2335,25,11,FALSE
KwVRzHjfq6k,https://www.youtube.com/watch?v=KwVRzHjfq6k,Balita Gojek Dikejar Barakuda #BalitaGojek #ViralIndonesia #KontenLucu #GojekLucu #BalitaNgakak,2025-08-28T23:58:30Z,8/29/2025,6:58:30,UCV8aMAJgX96M6qqr3TkFVxA,Ngakak Terus,233,36122,152,1,TRUE
fS4x_vNZm3I,https://www.youtube.com/watch?v=fS4x_vNZm3I,UPDATE VIDEO OJOL YANG DIT4BR4K BARRACUDA SEMALAM #shorts #demo #dpr #ojol,2025-08-28T23:54:23Z,8/29/2025,6:54:23,UCaesIfVUuHNek8EBdnDeiRg,Tabutty Channel,126000,576,8,0,TRUE
7f6VisBzCYE,https://www.youtube.com/watch?v=7f6VisBzCYE,Kapolri Janji Usut Kasus Rantis Brimob Lindas Driver Ojol,2025-08-28T23:53:53Z,8/29/2025,6:53:53,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,27006,187,206,TRUE
WPm_LuLU18k,https://www.youtube.com/watch?v=WPm_LuLU18k,Driver Ojol Meninggal Dunia Dilindas Mobil Rantis Brimob,2025-08-28T23:52:38Z,8/29/2025,6:52:38,UCr8WCDMH5PpPq6uUxHg5A7w,Tribun Kaltim Official,827000,22069,106,11,TRUE
RUtyNVH5FHw,https://www.youtube.com/watch?v=RUtyNVH5FHw,Emosi netizen soal insiden driver ojol terl*ndas.29/08 #ojol #gojek #demo #brimob #polisi,2025-08-28T23:51:54Z,8/29/2025,6:51:54,UCHEGLUVl99AH5DCvomOP8dA,Warganet id,259000,46604,812,57,TRUE
3JPDtgXPOhE,https://www.youtube.com/watch?v=3JPDtgXPOhE,pasha ungu ke rumah almarhum affan gojek #satuklikuntukwujudkanimpianmu #gojekmeninggal#barakuda,2025-08-28T23:51:42Z,8/29/2025,6:51:42,UC5KzxtVpxWAJ5cn_s_L5flQ,Haris,647,26500,379,16,TRUE
Uq3LU2A4RQU,https://www.youtube.com/watch?v=Uq3LU2A4RQU,Turntable: Best Turntable [2025],2025-08-28T23:51:38Z,8/29/2025,6:51:38,UCt2lQHyi6s54lTeLYEDYUsA,Review Tube,235000,67,3,1,FALSE
_AMGvR2rJi8,https://www.youtube.com/watch?v=_AMGvR2rJi8,DRIVER GOJEK KELINDES VIRAL !!! #indonesia #beritaterbaru #trendingnews,2025-08-28T23:49:24Z,8/29/2025,6:49:24,UCoON-cGdd0vJxwsLVtxt1xg,captions Channell,526,8,0,0,FALSE
niH3HKShgaU,https://www.youtube.com/watch?v=niH3HKShgaU,TRAGEDI MOBIL RANTIS BRIMOB#shorts,2025-08-28T23:48:06Z,8/29/2025,6:48:06,UC5xhnGRdhf2Y867YfRkWHPQ,M.JOHARIS TV,15800,729,8,0,TRUE
i7WKKgrG4IA,https://www.youtube.com/watch?v=i7WKKgrG4IA,TURUT BERDUKA CITA ABANG OJOL DI DEMO 28 AGUSTUS 2025 MEMAKAN KORBAN JIWA #ojol #gojek #indonesia,2025-08-28T23:48:00Z,8/29/2025,6:48:00,UCPJp--RpBFJoQZjoT4QTNRg,Sobat Japri ,163000,18339,481,66,FALSE
